scenario,pathway,functional_unit,system_activity_database,system_activity_code,exchange_index,exchange_type,stage,material_code,flow_key,portable_mapping_key,provider_or_flow_name,provider_or_flow_database,provider_or_flow_code,provider_location,biosphere_categories,quantity_per_functional_unit,flow_unit,mass_allocation_fraction,mass_allocated_quantity_per_functional_unit,exchange_formula,exchange_comment,is_internal_zero_impact_link,include_in_lcia
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,40,biosphere,"electricity generation steam as byproduct, electricity, in coke graphite",,biosphere|graphite_prod_char|dilute_wwt,"biosphere::dilute, from waste water management::inventory indicator > output flow::kilogram","dilute, from waste water management",graphite_prod_char,dilute_wwt,,inventory indicator > output flow,-0.09389182230964838,kilogram,0.9978021977948273,-0.09368546665552854,(-0.09389182230964838)*stage_scale__electricity_generation_steam_as_byproduct_electricity_in_coke_graphite,"stage=electricity generation steam as byproduct, electricity, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,41,biosphere,"electricity generation steam as byproduct, electricity, in coke graphite",,biosphere|graphite_prod_char|air,biosphere::air::natural resource > in air::kilogram,air,graphite_prod_char,air,,natural resource > in air,0.4837978669695632,kilogram,0.9978021977948273,0.4827345749506796,(0.4837978669695632)*stage_scale__electricity_generation_steam_as_byproduct_electricity_in_coke_graphite,"stage=electricity generation steam as byproduct, electricity, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,42,biosphere,"electricity generation steam as byproduct, electricity, in coke graphite",water,biosphere|biosphere3|8c1494a5-4987-4715-aa2d-1908c495f4eb,"biosphere::Water, turbine use, unspecified natural origin::natural resource > in water::cubic meter","Water, turbine use, unspecified natural origin",biosphere3,8c1494a5-4987-4715-aa2d-1908c495f4eb,,natural resource > in water,0.00048149779897512635,cubic meter,0.9978021977948273,0.000480439562050753,(0.00048149779897512635)*stage_scale__electricity_generation_steam_as_byproduct_electricity_in_coke_graphite,"stage=electricity generation steam as byproduct, electricity, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,43,biosphere,"electricity generation steam as byproduct, electricity, in coke graphite",hytrtoil,biosphere|graphite_prod_char|biooil,biosphere::biooil::inventory indicator > output flow::kilogram,biooil,graphite_prod_char,biooil,,inventory indicator > output flow,-0.17621145433673427,kilogram,0.9978021977948273,-0.17582417641381629,(-0.17621145433673427)*stage_scale__electricity_generation_steam_as_byproduct_electricity_in_coke_graphite,"stage=electricity generation steam as byproduct, electricity, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,44,biosphere,"electricity generation steam as byproduct, electricity, in coke graphite",,biosphere|graphite_prod_char|proc_conds,biosphere::process condensates::inventory indicator > output flow::kilogram,process condensates,graphite_prod_char,proc_conds,,inventory indicator > output flow,-4.431718076568867,kilogram,0.9978021977948273,-4.42197803680748,(-4.431718076568867)*stage_scale__electricity_generation_steam_as_byproduct_electricity_in_coke_graphite,"stage=electricity generation steam as byproduct, electricity, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,45,biosphere,"electricity generation steam as byproduct, electricity, in coke graphite",,biosphere|graphite_prod_char|lp_steam,biosphere::low-pressure steam::inventory indicator > output flow::kilogram,low-pressure steam,graphite_prod_char,lp_steam,,inventory indicator > output flow,4.5814978127550905,kilogram,0.9978021977948273,4.5714285867592235,(4.5814978127550905)*stage_scale__electricity_generation_steam_as_byproduct_electricity_in_coke_graphite,"stage=electricity generation steam as byproduct, electricity, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,46,biosphere,"waste processing and sorting, construction and demolition",,biosphere|graphite_prod_char|consdem_res,"biosphere::waste, construction and demolition::emission > soil::kilogram","waste, construction and demolition",graphite_prod_char,consdem_res,,emission > soil,1.7621145005414744,kilogram,0.9978021977948273,1.7582417214064174,(1.7621145005414744)*stage_scale__waste_processing_and_sorting_construction_and_demolition,"stage=waste processing and sorting, construction and demolition; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,47,biosphere,"fast pyrolysis, coke production",,biosphere|graphite_prod_char|bio_co2,biosphere::biogenic co2::inventory indicator > output flow::kilogram,biogenic co2,graphite_prod_char,bio_co2,,inventory indicator > output flow,3.0070132259655025,kilogram,0.9978021977948273,3.000404405666492,(3.0070132259655025)*stage_scale__fast_pyrolysis_coke_production,"stage=fast pyrolysis, coke production; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,48,biosphere,"fast pyrolysis, coke production",hytrtoil,biosphere|graphite_prod_char|biooil,biosphere::biooil::inventory indicator > output flow::kilogram,biooil,graphite_prod_char,biooil,,inventory indicator > output flow,0.18502202705357096,kilogram,0.9978021977948273,0.1846153852345071,(0.18502202705357096)*stage_scale__fast_pyrolysis_coke_production,"stage=fast pyrolysis, coke production; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,49,biosphere,"fast pyrolysis, coke production",,biosphere|graphite_prod_char|ncg_graphtz,"biosphere::non-condensable gas, graphitization::inventory indicator > output flow::kilogram","non-condensable gas, graphitization",graphite_prod_char,ncg_graphtz,,inventory indicator > output flow,-0.22907489063775452,kilogram,0.9978021977948273,-0.22857142933796115,(-0.22907489063775452)*stage_scale__fast_pyrolysis_coke_production,"stage=fast pyrolysis, coke production; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,50,biosphere,"treatment of waste water, waste water, in coke graphite",,biosphere|graphite_prod_char|air,biosphere::air::natural resource > in air::kilogram,air,graphite_prod_char,air,,natural resource > in air,3.2416277323735425,kilogram,0.9978021977948273,3.234503275794983,(3.2416277323735425)*stage_scale__treatment_of_waste_water_waste_water_in_coke_graphite,"stage=treatment of waste water, waste water, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,51,biosphere,"treatment of waste water, waste water, in coke graphite",,biosphere|graphite_prod_char|dilute_wwt,"biosphere::dilute, from waste water management::inventory indicator > output flow::kilogram","dilute, from waste water management",graphite_prod_char,dilute_wwt,,inventory indicator > output flow,0.050513798695024,kilogram,0.9978021977948273,0.050402779356860425,(0.050513798695024)*stage_scale__treatment_of_waste_water_waste_water_in_coke_graphite,"stage=treatment of waste water, waste water, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,52,biosphere,"treatment of waste water, waste water, in coke graphite",wwt,biosphere|graphite_prod_char|water_wwt,"biosphere::water out, from waste water management::inventory indicator > output flow::kilogram","water out, from waste water management",graphite_prod_char,water_wwt,,inventory indicator > output flow,2.459717021398659,kilogram,0.9978021977948273,2.4543110499049283,(2.459717021398659)*stage_scale__treatment_of_waste_water_waste_water_in_coke_graphite,"stage=treatment of waste water, waste water, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,53,biosphere,"treatment of waste water, waste water, in coke graphite",solid disposal,biosphere|graphite_prod_char|solids_wwt,"biosphere::solids, from waste water management::inventory indicator > output flow::kilogram","solids, from waste water management",graphite_prod_char,solids_wwt,,inventory indicator > output flow,0.050513798695024,kilogram,0.9978021977948273,0.050402779356860425,(0.050513798695024)*stage_scale__treatment_of_waste_water_waste_water_in_coke_graphite,"stage=treatment of waste water, waste water, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,54,biosphere,"cooling for fluegas from wwt, chp, in coke graphite",water,biosphere|biosphere3|8c1494a5-4987-4715-aa2d-1908c495f4eb,"biosphere::Water, turbine use, unspecified natural origin::natural resource > in water::cubic meter","Water, turbine use, unspecified natural origin",biosphere3,8c1494a5-4987-4715-aa2d-1908c495f4eb,,natural resource > in water,0.011039261470346139,cubic meter,0.9978021977948273,0.011014999357143134,(0.011039261470346139)*stage_scale__cooling_for_fluegas_from_wwt_chp_in_coke_graphite,"stage=cooling for fluegas from wwt, chp, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,55,biosphere,"fast pyrolysis, coke production",,biosphere|biosphere3|f9749677-9c9f-4678-ab55-c607dfdc2cb9,"biosphere::Carbon dioxide, fossil::air > urban air close to ground::kilogram","Carbon dioxide, fossil",biosphere3,f9749677-9c9f-4678-ab55-c607dfdc2cb9,,air > urban air close to ground,0.645437384487681,kilogram,0.9978021977948273,0.644018840780753,bio__fast_pyrolysis_coke_production__Carbon_dioxide_fossil,"stage=fast pyrolysis, coke production; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,56,biosphere,"fast pyrolysis, coke production",,biosphere|biosphere3|5f7aad3d-566c-4d0d-ad59-e765f971aa0f,"biosphere::Methane, fossil::air > urban air close to ground::kilogram","Methane, fossil",biosphere3,5f7aad3d-566c-4d0d-ad59-e765f971aa0f,,air > urban air close to ground,1.2217327506683093e-05,kilogram,0.9978021977948273,1.2190476237347587e-05,(1.2217327506683093e-05)*stage_scale__fast_pyrolysis_coke_production,"stage=fast pyrolysis, coke production; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,57,biosphere,"fast pyrolysis, coke production",,biosphere|biosphere3|6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,biosphere::Dinitrogen monoxide::air > urban air close to ground::kilogram,Dinitrogen monoxide,biosphere3,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,,air > urban air close to ground,1.1848122554558053e-06,kilogram,0.9978021977948273,1.1822082724680488e-06,(1.1848122554558053e-06)*stage_scale__fast_pyrolysis_coke_production,"stage=fast pyrolysis, coke production; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,58,biosphere,"graphite production, from coke, no byproduct",,biosphere|biosphere3|f9749677-9c9f-4678-ab55-c607dfdc2cb9,"biosphere::Carbon dioxide, fossil::air > urban air close to ground::kilogram","Carbon dioxide, fossil",biosphere3,f9749677-9c9f-4678-ab55-c607dfdc2cb9,,air > urban air close to ground,0.6205868490117468,kilogram,0.9978021977948273,0.6192229218664875,(0.6205868490117468)*stage_scale__graphite_production_from_coke_no_byproduct,"stage=graphite production, from coke, no byproduct; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,59,biosphere,"graphite production, from coke, no byproduct",,biosphere|biosphere3|5f7aad3d-566c-4d0d-ad59-e765f971aa0f,"biosphere::Methane, fossil::air > urban air close to ground::kilogram","Methane, fossil",biosphere3,5f7aad3d-566c-4d0d-ad59-e765f971aa0f,,air > urban air close to ground,1.1746937755604567e-05,kilogram,0.9978021977948273,1.1721120309901273e-05,(1.1746937755604567e-05)*stage_scale__graphite_production_from_coke_no_byproduct,"stage=graphite production, from coke, no byproduct; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,60,biosphere,"graphite production, from coke, no byproduct",,biosphere|biosphere3|6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,biosphere::Dinitrogen monoxide::air > urban air close to ground::kilogram,Dinitrogen monoxide,biosphere3,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,,air > urban air close to ground,1.139194787837476e-06,kilogram,0.9978021977948273,1.1366910630206455e-06,(1.139194787837476e-06)*stage_scale__graphite_production_from_coke_no_byproduct,"stage=graphite production, from coke, no byproduct; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,61,biosphere,"treatment of waste water, waste water, in coke graphite",,biosphere|biosphere3|f9749677-9c9f-4678-ab55-c607dfdc2cb9,"biosphere::Carbon dioxide, fossil::air > urban air close to ground::kilogram","Carbon dioxide, fossil",biosphere3,f9749677-9c9f-4678-ab55-c607dfdc2cb9,,air > urban air close to ground,0.0376860536389406,kilogram,0.9978021977948273,0.03760322714714868,(0.0376860536389406)*stage_scale__treatment_of_waste_water_waste_water_in_coke_graphite,"stage=treatment of waste water, waste water, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,62,biosphere,"treatment of waste water, waste water, in coke graphite",,biosphere|biosphere3|5f7aad3d-566c-4d0d-ad59-e765f971aa0f,"biosphere::Methane, fossil::air > urban air close to ground::kilogram","Methane, fossil",biosphere3,5f7aad3d-566c-4d0d-ad59-e765f971aa0f,,air > urban air close to ground,7.133501572841591e-07,kilogram,0.9978021977948273,7.117823547354196e-07,(7.133501572841591e-07)*stage_scale__treatment_of_waste_water_waste_water_in_coke_graphite,"stage=treatment of waste water, waste water, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,63,biosphere,"treatment of waste water, waste water, in coke graphite",,biosphere|biosphere3|6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,biosphere::Dinitrogen monoxide::air > urban air close to ground::kilogram,Dinitrogen monoxide,biosphere3,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,,air > urban air close to ground,6.917928723112862e-08,kilogram,0.9978021977948273,6.902724484109977e-08,(6.917928723112862e-08)*stage_scale__treatment_of_waste_water_waste_water_in_coke_graphite,"stage=treatment of waste water, waste water, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,64,biosphere,"electricity generation steam as byproduct, electricity, in coke graphite",,biosphere|biosphere3|f9749677-9c9f-4678-ab55-c607dfdc2cb9,"biosphere::Carbon dioxide, fossil::air > urban air close to ground::kilogram","Carbon dioxide, fossil",biosphere3,f9749677-9c9f-4678-ab55-c607dfdc2cb9,,air > urban air close to ground,0.06653423206736946,kilogram,0.9978021977948273,0.06638800298541232,(0.06653423206736946)*stage_scale__electricity_generation_steam_as_byproduct_electricity_in_coke_graphite,"stage=electricity generation steam as byproduct, electricity, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,65,biosphere,"electricity generation steam as byproduct, electricity, in coke graphite",,biosphere|biosphere3|5f7aad3d-566c-4d0d-ad59-e765f971aa0f,"biosphere::Methane, fossil::air > urban air close to ground::kilogram","Methane, fossil",biosphere3,5f7aad3d-566c-4d0d-ad59-e765f971aa0f,,air > urban air close to ground,1.2594103209840085e-06,kilogram,0.9978021977948273,1.2566423862033326e-06,(1.2594103209840085e-06)*stage_scale__electricity_generation_steam_as_byproduct_electricity_in_coke_graphite,"stage=electricity generation steam as byproduct, electricity, in coke graphite; provider_group=biosphere",False,True
s_o1,BO1,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke,66,biosphere,"electricity generation steam as byproduct, electricity, in coke graphite",,biosphere|biosphere3|6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,biosphere::Dinitrogen monoxide::air > urban air close to ground::kilogram,Dinitrogen monoxide,biosphere3,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,,air > urban air close to ground,1.221351217877349e-07,kilogram,0.9978021977948273,1.2186669294774075e-07,(1.221351217877349e-07)*stage_scale__electricity_generation_steam_as_byproduct_electricity_in_coke_graphite,"stage=electricity generation steam as byproduct, electricity, in coke graphite; provider_group=biosphere",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,1,technosphere,"electricity generation steam as byproduct, electricity, in coke-byproduct graphite",boiler chemical,technosphere|ei39_cutoff|00d51d61fff9d552854a91bd45ad14c4,"technosphere::market for hydrochloric acid, without water, in 30% solution state::RoW::kilogram","market for hydrochloric acid, without water, in 30% solution state",ei39_cutoff,00d51d61fff9d552854a91bd45ad14c4,RoW,,8.810572716836714e-05,kilogram,0.552984164081995,4.8721071889035825e-05,tech__electricity_generation_steam_as_byproduct_electricity_in_coke_byproduct_graphite__market_for_hydrochloric_acid_without_water_in_30_solution_state,"stage=electricity generation steam as byproduct, electricity, in coke-byproduct graphite; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,2,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|3ee7c8858925e7de6a8ca0eb548143f7,"technosphere::market for inorganic nitrogen fertiliser, as N::US::kilogram","market for inorganic nitrogen fertiliser, as N",ei39_cutoff,3ee7c8858925e7de6a8ca0eb548143f7,US,,0.0014210642476659844,kilogram,0.552984164081995,0.0007858260251023835,(0.0014210642476659844)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,3,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|697927891e43c4b12144bd4422a3a4a0,"technosphere::market for inorganic phosphorus fertiliser, as P2O5::US::kilogram","market for inorganic phosphorus fertiliser, as P2O5",ei39_cutoff,697927891e43c4b12144bd4422a3a4a0,US,,0.000672401540656334,kilogram,0.552984164081995,0.00037182740388728844,(0.000672401540656334)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,4,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|0123b5c80d7e3ceeab025ca4b17ad9aa,"technosphere::market for inorganic potassium fertiliser, as K2O::US::kilogram","market for inorganic potassium fertiliser, as K2O",ei39_cutoff,0123b5c80d7e3ceeab025ca4b17ad9aa,US,,0.0009324745772224079,kilogram,0.552984164081995,0.0005156436746130449,(0.0009324745772224079)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,5,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|7b62e459ae2e302a703a92dd474a8342,technosphere::market for glyphosate::GLO::kilogram,market for glyphosate,ei39_cutoff,7b62e459ae2e302a703a92dd474a8342,GLO,,1.547160521182408e-05,kilogram,0.552984164081995,8.555552675067177e-06,(1.547160521182408e-05)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,6,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|bc2c53ca3fe04d0ed1ff8a1a7706871a,"technosphere::market for calcium carbonate, precipitated::RoW::kilogram","market for calcium carbonate, precipitated",ei39_cutoff,bc2c53ca3fe04d0ed1ff8a1a7706871a,RoW,,0.0017035595198680589,kilogram,0.552984164081995,0.0009420414370581633,(0.0017035595198680589)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,7,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|22db46f6ba1211c058e4da0ac386d3e7,"technosphere::market for polyethylene, high density, granulate::GLO::kilogram","market for polyethylene, high density, granulate",ei39_cutoff,22db46f6ba1211c058e4da0ac386d3e7,GLO,,9.832598546728577e-05,kilogram,0.552984164081995,5.437271288116541e-05,(9.832598546728577e-05)*stage_scale__farming_and_harvest_switchgrass,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,8,technosphere,"farming and harvest, switchgrass",,technosphere|ei39_cutoff|b613a0e604fce45d4146006a310d2872,technosphere::market for diesel::RoW::kilogram,market for diesel,ei39_cutoff,b613a0e604fce45d4146006a310d2872,RoW,,0.002044622112825251,kilogram,0.552984164081995,0.001130643649924234,tech__farming_and_harvest_switchgrass__market_for_diesel,"stage=farming and harvest, switchgrass; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,9,technosphere,"treatment of waste water, waste water, in coke-byproduct graphite",natural gas,technosphere|ei39_cutoff|d324aeab28dcbaa4635f5ed8a617cd7f,"technosphere::market for natural gas, high pressure::US::cubic meter","market for natural gas, high pressure",ei39_cutoff,d324aeab28dcbaa4635f5ed8a617cd7f,US,,0.006339137440252639,cubic meter,0.552984164081995,0.003505442618398983,tech__treatment_of_waste_water_waste_water_in_coke_byproduct_graphite__market_for_natural_gas_high_pressure,"stage=treatment of waste water, waste water, in coke-byproduct graphite; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,10,technosphere,"treatment of waste water, waste water, in coke-byproduct graphite",electricity,technosphere|ei39_cutoff|2df74714a5a7c8cc88d704fee4a848dd,"technosphere::market group for electricity, medium voltage::US::kilowatt hour","market group for electricity, medium voltage",ei39_cutoff,2df74714a5a7c8cc88d704fee4a848dd,US,,0.24208969828527707,kilowatt hour,0.552984164081995,0.13387176943914633,tech__treatment_of_waste_water_waste_water_in_coke_byproduct_graphite__market_group_for_electricity_medium_voltage,"stage=treatment of waste water, waste water, in coke-byproduct graphite; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,11,technosphere,"treatment of waste water, waste water, in coke-byproduct graphite",NaOH,technosphere|ei39_cutoff|2f298d6798217ca204f60bdc1efe8ea1,"technosphere::market for sodium hydroxide, without water, in 50% solution state::GLO::kilogram","market for sodium hydroxide, without water, in 50% solution state",ei39_cutoff,2f298d6798217ca204f60bdc1efe8ea1,GLO,,0.01527470715371391,kilogram,0.552984164081995,0.008446671166993757,(0.01527470715371391)*stage_scale__treatment_of_waste_water_waste_water_in_coke_byproduct_graphite,"stage=treatment of waste water, waste water, in coke-byproduct graphite; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,12,technosphere,"treatment of waste water, waste water, in coke-byproduct graphite",,technosphere|ei39_cutoff|5bfa39eda2a710103c8b0797d6285143,"technosphere::treatment of inert waste, inert material landfill::RoW::kilogram","treatment of inert waste, inert material landfill",ei39_cutoff,5bfa39eda2a710103c8b0797d6285143,RoW,,-0.08625867456155407,kilogram,0.552984164081995,-0.04769968104724183,(-0.08625867456155407)*stage_scale__treatment_of_waste_water_waste_water_in_coke_byproduct_graphite,"stage=treatment of waste water, waste water, in coke-byproduct graphite; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,13,technosphere,"pulpwood chips production, poplar",,technosphere|ei39_cutoff|8fcd322e3bfcf29cc506c34e95336f81,"technosphere::willow production, short rotation coppice::RoW::kilogram","willow production, short rotation coppice",ei39_cutoff,8fcd322e3bfcf29cc506c34e95336f81,RoW,,3.9647575207504677,kilogram,0.552984164081995,2.1924481234000006,(3.9647575207504677)*stage_scale__pulpwood_chips_production_poplar,"stage=pulpwood chips production, poplar; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,14,technosphere,NiAl2O3 catalyst production,,technosphere|ei39_cutoff|c819ffd8b2666db32408aadf99fc96cb,"technosphere::market for aluminium oxide, metallurgical::RoW::kilogram","market for aluminium oxide, metallurgical",ei39_cutoff,c819ffd8b2666db32408aadf99fc96cb,RoW,,1.8227220070960703e-06,kilogram,0.552984164081995,1.0079364054478767e-06,(1.8227220070960703e-06)*stage_scale__NiAl2O3_catalyst_production,stage=NiAl2O3 catalyst production; provider_group=background,False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,15,technosphere,NiAl2O3 catalyst production,,technosphere|ei39_cutoff|4347b9665d0aea69c7956fa09ac8db07,"technosphere::market for nickel, class 1::GLO::kilogram","market for nickel, class 1",ei39_cutoff,4347b9665d0aea69c7956fa09ac8db07,GLO,,4.785207754121741e-06,kilogram,0.552984164081995,2.6461441098716915e-06,(4.785207754121741e-06)*stage_scale__NiAl2O3_catalyst_production,stage=NiAl2O3 catalyst production; provider_group=background,False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,16,technosphere,"treatment of NCG, hydrogen production, in coke-byproduct graphite",natural gas,technosphere|ei39_cutoff|d324aeab28dcbaa4635f5ed8a617cd7f,"technosphere::market for natural gas, high pressure::US::cubic meter","market for natural gas, high pressure",ei39_cutoff,d324aeab28dcbaa4635f5ed8a617cd7f,US,,0.0019778836901583486,cubic meter,0.552984164081995,0.001093738359053626,tech__treatment_of_NCG_hydrogen_production_in_coke_byproduct_graphite__market_for_natural_gas_high_pressure,"stage=treatment of NCG, hydrogen production, in coke-byproduct graphite; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,17,technosphere,"treatment of NCG, hydrogen production, in coke-byproduct graphite",electricity,technosphere|ei39_cutoff|2df74714a5a7c8cc88d704fee4a848dd,"technosphere::market group for electricity, medium voltage::US::kilowatt hour","market group for electricity, medium voltage",ei39_cutoff,2df74714a5a7c8cc88d704fee4a848dd,US,,0.33832599558199533,kilowatt hour,0.552984164081995,0.18708891785411844,tech__treatment_of_NCG_hydrogen_production_in_coke_byproduct_graphite__market_group_for_electricity_medium_voltage,"stage=treatment of NCG, hydrogen production, in coke-byproduct graphite; provider_group=background",False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,18,technosphere,MgAlO catalyst production,,technosphere|ei39_cutoff|eb94e20c0297117949e1bddd83d7cc05,technosphere::market for magnesium oxide::GLO::kilogram,market for magnesium oxide,ei39_cutoff,eb94e20c0297117949e1bddd83d7cc05,GLO,,2.2202643493270025e-06,kilogram,0.552984164081995,1.2277710252536471e-06,(2.2202643493270025e-06)*stage_scale__MgAlO_catalyst_production,stage=MgAlO catalyst production; provider_group=background,False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,19,technosphere,MgAlO catalyst production,,technosphere|ei39_cutoff|c819ffd8b2666db32408aadf99fc96cb,"technosphere::market for aluminium oxide, metallurgical::RoW::kilogram","market for aluminium oxide, metallurgical",ei39_cutoff,c819ffd8b2666db32408aadf99fc96cb,RoW,,9.515418639972868e-07,kilogram,0.552984164081995,5.261875822515631e-07,(9.515418639972868e-07)*stage_scale__MgAlO_catalyst_production,stage=MgAlO catalyst production; provider_group=background,False,True
s_o2,BO2,1 kilogram graphite,graphite_system,system::graphite_prod_char::graphtz_coke_alloc,20,technosphere,"waste processing and sorting, construction and demolition",,technosphere|ei39_cutoff|2df74714a5a7c8cc88d704fee4a848dd,"technosphere::market group for electricity, medium voltage::US::kilowatt hour","market group for electricity, medium voltage",ei39_cutoff,2df74714a5a7c8cc88d704fee4a848dd,US,,8.43336270829749e-06,kilowatt hour,0.552984164081995,4.6635160276481565e-06,tech__waste_processing_and_sorting_construction_and_demolition__market_group_for_electricity_medium_voltage,"stage=waste processing and sorting, construction and demolition; provider_group=background",False,True
